name,class,review_count,address,review_top3,background_image_url,cafe_menu
르빵 명동성당점,베이커리,999+,서울 중구 명동길 74 B103호,"['빵이 맛있어요', '특별한 메뉴가 있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160127_111%2F1453855752822aYXst_JPEG%2F167179445038487_0.jpeg,"['르빵에스', '통딸기케이크', '이화주종 단팥빵', '맘모스빵']"
터틀힙 롯데백화점 본점,케이크전문,376,서울 중구 남대문로 81 지하1층 식품관,"['디저트가 맛있어요', '특별한 메뉴가 있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231006_53%2F1696561127624LlEfR_JPEG%2FIMG_3384.jpeg,"['데일리', '해플', '블러썸', '벚꽃']"
K SPOT 수국전망대 카페,"카페,디저트",397,서울 중구 퇴계로 33 서울로7017 육교 위(2층) K-SPOT Cafe,"['뷰가 좋아요', '음료가 맛있어요', '사진이 잘 나와요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230307_261%2F1678164874661ywzuU_JPEG%2Fphoto_2023-02-28_11-14-05.jpg,"['서울의 낮<Signiture>', '서울의 밤<Signiture>', '아메리카노', '수국 티:메리카노<Signiture>']"
메일룸 신당,"카페,디저트",760,서울 중구 퇴계로83길 10-7 1층~3층,"['커피가 맛있어요', '인테리어가 멋져요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230524_118%2F1684903930430Mc1io_JPEG%2F%25B8%25DE%25C0%25CF%25B7%25EB1-01.jpg,"['콘파냐', '아란치아 그라니따', '블루베리 버본', '에스프레소']"
가배도 시청점,카페,212,서울 중구 세종대로 79 1-4층,"['커피가 맛있어요', '인테리어가 멋져요', '디저트가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230906_75%2F1693987644997btQM3_JPEG%2FKSY00791.,"['밤 티라미수', '초코 티라미수', '(모닝) 밀크티', '(모닝) 착즙주스']"
리사르커피,"카페,디저트",999+,서울 중구 다산로8길 16-7,"['커피가 맛있어요', '가성비가 좋아요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220725_250%2F1658738291537AeLji_JPEG%2FUntitled-7.jpg,"['카페 에스프레소', '카푸치노', '카페 피에노', '카페 오네로소']"
헬카페 뮤직,"카페,디저트",53,서울 중구 을지로27길 27 1층,"['커피가 맛있어요', '인테리어가 멋져요', '음악이 좋아요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231009_205%2F1696813603107UkmAo_JPEG%2FIMG_1327.jpeg,"['헬라떼', '드립커피', '레몬에이드', '클래식카푸치노']"
커피루소 정동,"카페,디저트",999+,서울 중구 정동길 17 1층,"['커피가 맛있어요', '디저트가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230409_84%2F1681013825098AKPfg_JPEG%2FKakaoTalk_20230409_131525668_04.jpg,"['정동 브런치 플레이트', '쉬림프 에그 베네딕트', '필터커피', '더치큐브라떼']"
호랑이,카페,999+,서울 중구 을지로 157 대림상가3층 (바깥쪽3층),"['커피가 맛있어요', '음료가 맛있어요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210809_27%2F1628476094069QMXti_JPEG%2F9dJB8LX8eeI6MeiORIByi4I-.jpeg.jpg,"['호랑이싱글라떼', '호랑이라떼', '후르츠산도', '아메리카노']"
이끼,"카페,디저트",67,서울 중구 다산로29길 30 1층,"['커피가 맛있어요', '디저트가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230927_111%2F1695786339442XtBuk_JPEG%2Ftemp_file.jpg,"['반반!', '겉바쫀득 쑥인절미 크로플', '겉바쫀득 인절미 크로플', '무병장수 수수팥떡 (대)']"
섹터 커피 바,"카페,디저트",999+,서울 중구 퇴계로 198 2층,"['커피가 맛있어요', '디저트가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220421_141%2F1650548474028D6d4G_JPEG%2FF8DC0B86-D66C-4109-B44D-23A268DA7F23.jpeg,"['섹터 크림 라테', '바나나 푸딩', '몽블랑', '잣 대추 홍시']"
라운드앤드,베이커리,999+,서울 중구 정동길 35 두비빌딩,"['빵이 맛있어요', '커피가 맛있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200818_255%2F1597739837764dXzEI_JPEG%2FSscNDYwmySFhHvV6EFCNcWq5.jpg,"['카푸치노', '더치커피', '아메리카노', '카페라떼']"
리프커피,카페,535,서울 중구 동호로 195-15 1층 리프커피,"['커피가 맛있어요', '디저트가 맛있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230718_211%2F16896440182421GBlH_JPEG%2FKakaoTalk_20230718_103244589.jpg,"['쪽파크림치즈베이글', '수제티라미수', '크로크무슈', '프렌치토스트']"
도탑다,"카페,디저트",212,서울 중구 충무로 52-2 3층,"['인테리어가 멋져요', '커피가 맛있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220813_114%2F1660385921447yOP8G_JPEG%2F1660376010099.jpg,"['핸드드립 커피', '피치 우롱차', '아인슈페너', '카페오레']"
가배도 명동,카페,999+,서울 중구 퇴계로18길 10 1층,"['인테리어가 멋져요', '커피가 맛있어요', '디저트가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200508_130%2F1588917561961weEnl_JPEG%2FYehSFksGE7Jxve9-EjrGibTW.jpg,"['가배(아메리카노)', '말차 라떼']"
티프 동대문역사문화공원,"카페,디저트",999+,서울 중구 퇴계로53길 6-17 지하1층,['리뷰 참여자가 10명이 되지 않습니다.'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230325_130%2F1679721895196USL9N_JPEG%2F%25B9%25D9_3.jpg,"['11월 한정 메뉴', '11월 한정 메뉴', '아인슈페너 시나몬 딥블랙', '발사믹 베이컨 크루아상']"
트웰브 남산점,베이커리,27,서울 중구 장충단로 180 1층,['리뷰 참여자가 10명이 되지 않습니다.'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231013_299%2F1697162899352PunzM_JPEG%2FSKO_-_RJC_Seoul_-_1F_Caf_-_010_-_G_-_opt_1_-_c.jpg,"['스프링 어니언 스월', '블라썸', '미스터 잔두야 (헤이즐넛 초콜릿)', '트웰브 시저']"
수잔나의 앞치마,"카페,디저트",999+,서울 중구 퇴계로49길 24,"['디저트가 맛있어요', '인테리어가 멋져요', '커피가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200515_84%2F1589509344029FiCgV_JPEG%2FPtpJ3eN-Yk-xTfusr-WHBN35.jpg,"['아사이볼', '피콜로라떼쇼콜라', '까눌레', '에그타르트']"
섬광,"카페,디저트",999+,서울 중구 창경궁로1길 38 5층,"['디저트가 맛있어요', '인테리어가 멋져요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190817_162%2F1566049635168oHDCt_JPEG%2Fl-5UcP1tTcX_kMAB029NTIaE.jpeg.jpg,"['와인', '섬광블랜딩필터커피', '라떼', '비엔나']"
계단집,"카페,디저트",999+,서울 중구 퇴계로6길 35,"['커피가 맛있어요', '친절해요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231024_283%2F1698139821623liVpy_JPEG%2F%25C5%25A9%25B1%25E2%25BA%25AF%25C8%25AF42663_51329_571.jpg,"['[Drip] Monthly I,II', '아메리카노', '아인슈페너', '버터스카치 라떼']"
더하우스1932,"카페,디저트",999+,서울 중구 만리재로35길 7 더하우스1932,['리뷰 참여자가 10명이 되지 않습니다.'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180709_255%2F1531114108756yI9Aa_JPEG%2FgbNHURakR3hNeZnEGGIiXoNb.jpg,"['우유소금빵', '더티뺑오', '몽~', '아메리카노']"
와글와글베이크샵,베이커리,518,서울 중구 을지로 245 1층,"['빵이 맛있어요', '인테리어가 멋져요', '커피가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230920_78%2F169520109017497qLN_PNG%2F%25BF%25CD%25B1%25DB%25BF%25CD%25B1%25DB%25BA%25A3%25C0%25CC%25C5%25A9%25BC%25A5.png,"['팡도르', '프랑스 크루와상', '브리오쉬크림빵', '대파크림 베이글']"
About Bagel,베이커리,397,"서울 중구 명동7가길 22 1층, 2층","['빵이 맛있어요', '친절해요', '커피가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231028_69%2F1698450729407TJJK3_JPEG%2F1000039531.jpg,"['루돌프 Rudolph', '베이컨 에그 치즈 샌드위치', '프렌치토스트 French Toast', '포테이토피자 베이글 샌드위치']"
퀸즈베리도넛하우스,도넛,999+,서울 중구 다산로19길 29 1층,"['디저트가 맛있어요', '커피가 맛있어요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220825_14%2F1661409126377QiJB6_JPEG%2FKakaoTalk_Photo_2022-08-25-15-28-22.jpeg,"['퀸즈베리 도넛 플래터', '더블 바닐라', '클래식 시나몬 도넛', '시나몬 라떼']"
펄시커피,카페,770,서울 중구 동호로20길 34-57 1층 펄시커피,"['커피가 맛있어요', '인테리어가 멋져요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210528_292%2F1622210856677JgWvj_JPEG%2FJQsJTgVdPmWZok87EnCsh59z.jpg,"['AMERICANO', 'SIGNATURE BROWN', 'CAFE LATTE', 'APPLE CINNAMON SCON']"
15미뉴엣,"카페,디저트",999+,서울 중구 마른내로 18 1층,"['디저트가 맛있어요', '음료가 맛있어요', '가성비가 좋아요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231115_187%2F17000515763893qNEI_PNG%2F%25BC%25BC%25C6%25AE.,"['햄에그 샌드위치', '바질 샌드위치', '햄치즈 샌드위치', '치킨텐더 샌드위치']"
카페 와일드덕,"카페,디저트",63,서울 중구 동호로15길 43,"['인테리어가 멋져요', '사진이 잘 나와요', '커피가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzExMjlfMjkx%2FMDAxNzAxMTg1NTYzNTMy.slagODAl2r40CW8jAg4XjLA-zITaboXPE-jzxD7fC-gg.MAwbNXxgwxufHI_YFkuLtoGnwGBF98sf6Cu7sFM7ry8g.JPEG.ineedeal%2FIMG_9228.jpeg,"['드립커피', '에스프레소', '아메리카노', '라떼']"
커피그래,"카페,디저트",999+,서울 중구 동호로 204 1층,"['커피가 맛있어요', '디저트가 맛있어요', '음료가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200401_80%2F1585725161170uuawl_JPEG%2FOSO8HlcTWAseA1uCYj14HHwl.jpg,"['디카페인 아메리카노', '크로플', '카라멜 푸딩', '초코 마시멜로 쿠키']"
베어글 서울시청,"카페,디저트",115,서울 중구 세종대로 78 1층,"['커피가 맛있어요', '디저트가 맛있어요', '음료가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230928_258%2F1695877591593x9ERF_JPEG%2F1695304679692.jpg,"['[패스오더전용] 100원 아메리카노', '베이글 샌드위치']"
르풀,카페,999+,서울 중구 정동길 33 신아일보,"['특별한 메뉴가 있어요', '커피가 맛있어요', '디저트가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181003_282%2F1538542599699rmzE2_JPEG%2Fh22ZyEz3sH6gDyEoY47SBgnr.jpg,"['르풀파니니(런치메뉴)', '샐러드 L (런치메뉴)', '햄치즈샌드위치(런치메뉴)', '키위 주스']"
빵굼터 약수동점,베이커리,999+,서울 중구 다산로 139 랜더스빌딩,"['빵이 맛있어요', '가성비가 좋아요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230923_14%2F1695432829935HHQTi_JPEG%2F20230920_101303.jpg,"['머핀류', '옥수수페스츄리', '바질토마토', '명란바게트']"
라그린,"카페,디저트",999+,서울 중구 정동길 26 이화여고100주년기념관,['리뷰 참여자가 10명이 되지 않습니다.'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180617_171%2F1529227834451xoqtW_JPEG%2FIIqtKtQp3JZK1-sMbpFe4CXq.jpeg.jpg,"['비건샐러드', '펜네파스타샐러드', '페퍼콘치킨 샐러드', '카프레제 샐러드']"
리에제와플 더 뷰,"카페,디저트",999+,서울 중구 덕수궁길 7 오천회관빌딩 5층,"['디저트가 맛있어요', '뷰가 좋아요', '커피가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231106_215%2F16992584807767U5hy_JPEG%2FKakaoTalk_20230112_174750958_01.jpg,"['와플 블루베리크림치즈', '와플 아몬드 다크 초코', '와플 피넛버터', '리에제라떼']"
루엘 드 샹들리에,와인,999+,서울 중구 충무로5길 28 2층,"['인테리어가 멋져요', '음식이 맛있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231006_51%2F1696528547469l5JMn_JPEG%2FKakaoTalk_20231006_025112455_03.jpg,"['제주 흑돼지 가츠산도_시그니처', '토마토 바질 크림파스타', '크루아상 티라미수', '초코 파르페']"
카페도프,"카페,디저트",137,서울 중구 동호로 376 1층,"['커피가 맛있어요', '인테리어가 멋져요', '디저트가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230608_188%2F1686192022130b80gh_JPEG%2FA375B5A4-BB33-4B87-A3DC-97046CBEE946.jpeg,"['눈꽃빙수', '망고빙수', '아메리카노', '카페라떼']"
콘티뉴이티,카페,180,서울 중구 수표로 30 OK빌딩 3층,"['인테리어가 멋져요', '커피가 맛있어요', '디저트가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231120_116%2F1700466744734YT2no_JPEG%2F%25BB%25EA%25C5%25B8.jpg,"['아빠는 산타였다.', '이달의 커피이야기(핸드드립)', '흰바위', '우리할머니(Non coffee)']"
더 스팟 패뷸러스,"카페,디저트",999+,서울 중구 명동2길 22 1.2층,"['디저트가 맛있어요', '인테리어가 멋져요', '커피가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200117_10%2F1579266380177M2JLY_JPEG%2FkCWopnX-fm4IDubRsf0g9Goa.jpg,"['마카롱', '티라미수 / 치즈케이크 / 프랑스 구움과자', '시그니처 커피&드링크', '아메리카노']"
몰또 이탈리안 에스프레소바,"카페,디저트",999+,서울 중구 명동길 73 3층,"['뷰가 좋아요', '커피가 맛있어요', '사진이 잘 나와요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220902_198%2F1662093137417QKWC8_JPEG%2FCDF8DB12-910C-4162-828C-CBFC09779A50.,"['카페 살레', '브루스게따', '생과일주스', '카페 에스프레소']"
터틀힙 롯데백화점 본점,케이크전문,376,서울 중구 남대문로 81 지하1층 식품관,"['디저트가 맛있어요', '특별한 메뉴가 있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231006_53%2F1696561127624LlEfR_JPEG%2FIMG_3384.jpeg,"['데일리', '해플', '블러썸', '벚꽃']"
맷차,"카페,디저트",999+,서울 중구 명동9길 17,"['음료가 맛있어요', '커피가 맛있어요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210703_86%2F1625294381265rmjRH_JPEG%2FAzbLcvRQleRtqqYiSqYarKfU.jpg,"['맷돌커피', '맷돌밀크티', '맷차 말차 음료', '맷차 크림라떼']"
