name,class,review_count,address,review_top3,background_image_url,cafe_menu
커피명가 안암점,카페,827,서울 성북구 안암로5길 40,"['디저트가 맛있어요', '커피가 맛있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200424_247%2F158769637149761R1K_JPEG%2FldY8tlLZ9_xR-_w-PYs6sOyY.jpg,"['H아메리카노', '수제케이크']"
달콤한위로,"카페,디저트",999+,서울 성북구 창경궁로43길 24 1층,"['디저트가 맛있어요', '친절해요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210915_182%2F1631715752877IIp4H_JPEG%2FW5ljTNlBYqmrwPDkGwlQt-n2.jpg,"['순우유 크림 도넛', '타히티 바닐라 크림 도넛', '연유 생크림 폭탄 도넛', '오리지널 글레이즈 도넛']"
폴드커피,"카페,디저트",884,"서울 성북구 종암로 214-3 1,2F","['커피가 맛있어요', '디저트가 맛있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230220_283%2F1676871613435CRUYC_JPEG%2FAD5C6307-4059-4A45-8630-87CBDA2AFF7E.jpeg,"['폴드커피', '바질에이드', '아메리카노', '카페라떼']"
보리수,"카페,디저트",358,서울 성북구 고려대로8길 25 1층,"['커피가 맛있어요', '친절해요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220207_202%2F1644169137495GsYsK_JPEG%2FD6517652-414D-49B1-9535-E9E303F67290.jpeg,"['계란샌드위치', '바나나 토스트', '라면과 하이볼', '코소블랜드']"
베이커리카페 피버,베이커리,999+,서울 성북구 화랑로 265,"['빵이 맛있어요', '커피가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220415_85%2F1650006169198xVCQb_JPEG%2F%25C0%25E1%25BA%25C0%25BA%25C6%25B8%25A3.jpg,"['Summer (ICE only)', 'Fever (ICE only)', 'Americano', '쏠트바게트']"
플랜터247,"카페,디저트",681,서울 성북구 보문로34가길 1 1층 PLANTER247,"['커피가 맛있어요', '인테리어가 멋져요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20231113_92%2F1699881279438lzfbz_JPEG%2F973317bc-8226-11ee-8382-505dacfbaa5c_03.jpg,"['치즈치즈x3', '커스텀 아인슈페너[디카페인 가능]', '테린느 [말차,치즈,초코]', 'Herb&Black Tea']"
소설원 서가,"카페,디저트",433,서울 성북구 동소문로 37,"['인테리어가 멋져요', '디저트가 맛있어요', '커피가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230428_105%2F1682684037258NXjb8_PNG%2F%25BC%25D2%25BC%25B3%25BF%25F8%25BC%25AD%25B0%25A1_B.png,"['JLT 호밀 샌드위치', '당근라페 샌드위치', '밤크림라떼', '아메리카노']"
피알디,"카페,디저트",535,서울 성북구 동소문로25길 9 1층,"['커피가 맛있어요', '인테리어가 멋져요', '음악이 좋아요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220513_27%2F1652444477807eoMtj_JPEG%2FE953EE7C-311C-4BF8-99FD-7571C0BC6833.jpeg,"['바스크 치즈 케이크', 'P.R.D SET 1', '크림치즈 브라우니', 'PRD 무화과 잠봉뵈르']"
카페그레도,베이커리,999+,서울 성북구 화랑로 304 1층 카페 그레도제빵사,"['빵이 맛있어요', '커피가 맛있어요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180516_161%2F1526397273994s557e_JPEG%2F6OAu5Tva7Cs4NI4Ipe0VWp5V.jpeg.jpg,"['국산팥 앙버터', '유기농 아메리카노', '프랑스 고메 버터 프레첼', '인절미 팡도르']"
메이크미해피,"카페,디저트",374,서울 성북구 고려대로26길 15 2층,"['디저트가 맛있어요', '커피가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211117_82%2F1637114556877MIijV_JPEG%2F27E62A01-0552-45B6-B7AD-4F9EB69E0C5F.jpeg,"['맥미라떼', '맥미해피', '레몬딜케이크', '아메리카노']"
Los Dias,"카페,디저트",999+,서울 성북구 동소문로22길 67 2층 cafe los dias,"['디저트가 맛있어요', '커피가 맛있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230104_129%2F1672815180608I0EIq_JPEG%2F55AC9A25-0344-45E0-8C91-713A91AF7314.jpeg,"['휘낭시에 5종(쌀)', '까눌레3종(쌀)', '디저트선물세트,답례품', '라즈베리갸또쇼콜라(GF)']"
베이커리 어썸 피넛,베이커리,463,서울 성북구 동소문로22길 57-10 1층,['리뷰 참여자가 10명이 되지 않습니다.'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231105_245%2F1699175862431HTD4S_JPEG%2FKakaoTalk_20231105_181655094.jpg,"['어썸 피넛', '레몬 셔벗 요거트', '메리 스트로베리', '트와이닝 얼그레이']"
샤뽀블랑,베이커리,999+,서울 성북구 성북로 60,"['빵이 맛있어요', '특별한 메뉴가 있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221102_166%2F1667387938326lPVX2_JPEG%2FMyPhoto_1161626539_0006.jpg,"['보들보들 앙버터', '브라우니', '어니언킹', '쇼콜라 케이크']"
카페 나의우주,"카페,디저트",392,서울 성북구 동소문로22길 57-17 1층,"['디저트가 맛있어요', '음료가 맛있어요', '커피가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231004_286%2F1696394400669sf0mb_JPEG%2FIMG_8548.jpeg,"['말차아포가토', '딸기우유생크림', '딸기소르베', '바나나푸딩']"
레이크 웨이브,"카페,디저트",276,서울 성북구 삼선교로14길 20,"['디저트가 맛있어요', '친절해요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210803_249%2F16279867598751QBI2_JPEG%2FE9b6zw8ap2eLH5PDb5ypf65X.jpg,"['생과일케이크(조각케이크)', '밤쇼트케이크', '홀 케이크 /홀 타르트', '생과일 타르트(조각타르트)']"
펠어커피 성신여대점,카페,999+,서울 성북구 동소문로17길 17,"['커피가 맛있어요', '음료가 맛있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230408_61%2F1680939694176IDool_JPEG%2F1680939098606.jpg,"['아메리카노', '바닐라빈라떼', '카페라떼', '펠어 생 초콜릿(판)']"
써리얼 벗 나이스,"카페,디저트",373,"서울 성북구 동소문로25길 1 , 1층","['디저트가 맛있어요', '친절해요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230426_135%2F1682516115363f8yM5_JPEG%2F%25C6%25F7%25BD%25BA%25C5%25CD4.jpg,"['버터바', '미니 홀케이크 (당일구매가능)', '커피 그라니따', '요거트 치즈케이크']"
번트,"카페,디저트",613,서울 성북구 고려대로 19 1층 BURNT,"['인테리어가 멋져요', '친절해요', '대화하기 좋아요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231013_255%2F1697183675780Mk4Ep_JPEG%2Fscaled_1697182741842.jpg,"['고구마 프리타타', '소불라페', '아메리카노', '와인 (wine)']"
혜화문아래,카페,460,서울 성북구 창경궁로43길 16 1층,"['커피가 맛있어요', '친절해요', '대화하기 좋아요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231021_290%2F1697871710932NEmuH_JPEG%2F1000009927.jpg,"['크로와상샌드위치 브런치', '클래식 마들렌', '솔티초코마들렌', '말차마들렌']"
liike coffee,카페,497,서울 성북구 보문로34가길 24 1층 리이케 커피,"['커피가 맛있어요', '인테리어가 멋져요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190215_240%2F1550212758357jmA3y_JPEG%2FyRmwXlETMS0mtJYsB9i8nQRM.jpg,"['drip coffee', 'cafe au lait', 'Americano', 'caffe latte']"
모블러,카페,708,서울 성북구 동소문로26다길 26 1층 101호 mobler,"['디저트가 맛있어요', '커피가 맛있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230918_170%2F1695032267089WyBiX_JPEG%2FD9EED9B9-21AA-4D47-B804-395EBAD53000.jpeg,"['Financier(휘낭시에)', 'Kaffe Vienna(비엔나)', '히말라야 솔티드 모카', 'Filter Coffee(필터커피)']"
더홈서울,"카페,디저트",788,서울 성북구 고려대로1길 87 더홈서울,"['커피가 맛있어요', '인테리어가 멋져요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190105_146%2F1546664670996WTsHa_PNG%2FBIDo7mfonyHnABNbbojU_Yno.png,"['핸드드립커피', '라떼', '아인슈페너', '코코카푸치노']"
카페어바웃,카페,320,"서울 성북구 장월로1마길 5 카페어바웃 1F, B1","['커피가 맛있어요', '친절해요', '집중하기 좋아요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230814_188%2F1692004061092IeV9r_JPEG%2F1000018266.jpg,"['따듯한라떼', '아이스소소커피', '아이스라떼', '리얼다크브라우니']"
카페 원오프,카페,999+,서울 성북구 동소문로22길 57-4 2층,"['디저트가 맛있어요', '인테리어가 멋져요', '커피가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230104_37%2F1672805970665KPYsB_JPEG%2F1E2990C8-D21D-44EA-9B12-5BB777D267CF.jpeg,"['o/o coffee', '바질토마토에이드', '약과쿠키', 'o/o plate']"
네임드에스프레소,"카페,디저트",565,서울 성북구 성북로6길 2-2,"['커피가 맛있어요', '인테리어가 멋져요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231010_168%2F1696944767555CSGau_JPEG%2FA89A9321-ABF6-42BA-8E53-F064210C7653.jpeg,"['핸드드립커피', '스페셜티커피 코스', '카페라떼', '에스프레소']"
물감,"카페,디저트",775,서울 성북구 아리랑로4길 32,"['친절해요', '집중하기 좋아요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210218_41%2F1613629398115sSwJW_JPEG%2FuRIE1cp0CbNRq7PfYV9vpXv1.jpg,"['드로잉이용권', '미니캔버스세트', '오일파스텔세트', '아메리카노']"
뚜띠 테이블,"카페,디저트",24,서울 성북구 보국문로8길 15 1층~2층,"['커피가 맛있어요', '인테리어가 멋져요', '사진이 잘 나와요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231106_220%2F1699241051188iuY7d_JPEG%2FIMG_8296.jpeg,"['뚜띠 파르페', '컵과일(단체주문)', '베이글박스(단체주문)', '샌드위치박스(단체주문)']"
맬크,"카페,디저트",226,서울 성북구 아리랑로4가길 5 1층,"['디저트가 맛있어요', '친절해요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230509_216%2F1683606686551KGboo_JPEG%2F20230501_102845.jpg,"['피스타치오 딸기', '딸기초코', '베리굿 (딸기우유쇼트)', '베리베리초코']"
멜로우레시피,"카페,디저트",525,서울 성북구 창경궁로 319-1 리시온오피스텔 1층,"['디저트가 맛있어요', '커피가 맛있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220627_16%2F16563308085038iPJs_JPEG%2F48A7E103-87F5-41DD-BC49-069260C321E4.jpeg,"['아메리카노', '카푸치노', '카페라떼', '바닐라라떼']"
유즈리스어덜트,"카페,디저트",834,서울 성북구 보문로18길 25 1층,"['인테리어가 멋져요', '커피가 맛있어요', '사진이 잘 나와요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200825_43%2F1598282860948lvUcG_JPEG%2FUG8Ouiq59lSYF7xp7KA3wIGY.jpg,"['유즈리스커피 ALC 1%', '안미츠', '주류', '아메리카노']"
카페 스파츠,"카페,디저트",486,서울 성북구 보문로30나길 29-1 한옥,"['인테리어가 멋져요', '커피가 맛있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230510_251%2F1683692256098Lf5Ng_JPEG%2F9B271630-6B59-4417-80E2-3E9DF4FAC135.jpeg,"['스파츠슈페너', '초코슈페너', '오드리햅번', '쪼코생크림케이크']"
753베이글비스트로 성신여대점,베이글,256,서울 성북구 동소문로26가길 16 1층 753베이글비스트로 성신여대점,"['빵이 맛있어요', '친절해요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230905_1%2F1693880449944xC1wr_PNG%2F753_%25BA%25A3%25C0%25CC%25B1%25DB_%25BA%25F1%25BD%25BA%25C6%25AE%25B7%25CE_%25BC%25BA%25BD%25C5%25BF%25A9%25B4%25EB%25C1%25A1_%25BD%25BA%25B8%25B6%25C6%25AE%25C7%25C3%25B7%25B9%25C0%25CC%25BD%25BA_-_%25BD%25E6%25B3%25D7%25C0%25CF_01.png,"['LOX(숙성연어)', '파스트라미에그치즈', '베이컨에그치즈', '12가지 수제 베이글']"
마레모헤,베이커리,151,서울 성북구 동소문로15길 25 . 1층 오른쪽문,"['친절해요', '빵이 맛있어요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231122_58%2F1700615673659qDGi9_JPEG%2FKakaoTalk_20231120_083524402.jpg,"['초콜렛칩월넛', '돌체라떼', '수능선물세트', '입에녹차마자']"
아틀리에하모니,"카페,디저트",591,서울 성북구 보문로 77-1,"['커피가 맛있어요', '디저트가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230821_91%2F1692626934185DH0iT_JPEG%2FIMG_7929.jpeg,['카페라떼']
