name,class,review_count,address,review_top3,background_image_url,cafe_menu
서울앵무새,"카페,디저트",999+,서울 성동구 서울숲9길 3 B1~2F,"['디저트가 맛있어요', '특별한 메뉴가 있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210406_199%2F1617678551577SJ7tT_JPEG%2FikVKGhWZ6X3_u60YEP1nMpHY.jpg,"['딸기밀크크림범벅퀸아망', '플레인슈톨렌', '초코슈톨렌', '서울브런치세트']"
마를리,케이크전문,999+,서울 성동구 연무장길 47 홍원빌딩,"['디저트가 맛있어요', '커피가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210126_163%2F16116223547400HwjY_JPEG%2FxNii6KO-ZKnso094qkfWlBdH.jpg,"['아메리카노', '카페라떼', '더치커피', '아인슈페너']"
카페 할아버지공장,"카페,디저트",999+,서울 성동구 성수이로7가길 9,"['인테리어가 멋져요', '커피가 맛있어요', '대화하기 좋아요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230628_122%2F168793900516032uET_JPEG%2FIMG_0678.jpg,"['커피', '티', '에이드/칵테일', '파스타']"
쎈느Scene,"카페,디저트",999+,서울 성동구 연무장5길 20 1F Scène,"['커피가 맛있어요', '디저트가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221114_47%2F1668404667321rlk6m_JPEG%2F%25B4%25EB%25C1%25F6_74x-100.jpg,"['쎈느 슈페너', '레몬얼그레이 아이스티', '체리 초코 갸또', '유자 애플 갸또']"
웜브라운,"카페,디저트",207,서울 성동구 연무장길 16-2 1층 WARM BRAUN,"['디저트가 맛있어요', '커피가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230825_166%2F1692942297395p3xjE_JPEG%2FKakaoTalk_20230824_155916307_01.jpg,"['아이스크림 베녜', '베녜', '허니 시나몬 베녜', '레몬크림라떼']"
스트로베리32 성수점,베이커리,999+,서울 성동구 왕십리로10길 9-31 3층,"['빵이 맛있어요', '친절해요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220523_119%2F1653272171046fdIP0_JPEG%2FKakaoTalk_20220523_111221786_04.jpg,"['딸기케이크 1호', '딸기케이크 미니', '망고케이크 1호', '망고케이크 미니']"
사이드템포,"카페,디저트",449,서울 성동구 성덕정길 67 사이드템포,"['인테리어가 멋져요', '커피가 맛있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230205_57%2F1675544425268N5z8f_JPEG%2FScreenshot_20230205_060022_Instagram.jpg,"['플레인 브리오슈', '템포라떼', '더블바닐라 브리오슈', '포멜로 셔벗 스파클링']"
성수 베이킹 스튜디오,베이커리,999+,서울 성동구 서울숲2길 46 B1층,"['빵이 맛있어요', '특별한 메뉴가 있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200107_157%2F1578369621599a6uh0_JPEG%2F7HL6-dn_ISu79f0jIpJK7LUw.jpg,"['퀸아망', '프랑스바게트', '치즈올리브치아바타', '브리오슈']"
퍼먼트,베이커리,999+,"서울 성동구 서울숲2길 37 1층 , 지하","['빵이 맛있어요', '커피가 맛있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220828_259%2F16616528785234fsYS_JPEG%2FBC7E3937-3E57-4544-AA34-E35B168C20C2.jpeg,"['말차더블샷', '퍼먼트크림라떼', '딸기라떼', '루이보스']"
비아트 성수,"카페,디저트",887,서울 성동구 아차산로5길 24-45 2층,"['디저트가 맛있어요', '커피가 맛있어요', '음료가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220414_93%2F1649910343568F6s3K_JPEG%2F278350949_313632867580054_2678635248728170434_n.jpg,"['딸기 딜라잇', '크리스마스 블룸', '크림 카스테라(밤, 바나나)', '시그니쳐(넛모스피어)']"
크림라벨 서울숲 본점,케이크전문,999+,서울 성동구 서울숲2길 34 1층,"['디저트가 맛있어요', '친절해요', '선물하기 좋아요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231120_273%2F1700464637346Gt8aR_JPEG%2FIMG_4594.jpeg,"['무화과1호케이크<내년가을에만나요>', '무화과미니케이크<내년가을에만나요>', '복숭아<내년여름에만나요>', '겨울시즌딸기1호케이크<선착순현장구매>']"
밀도 성수점,밀도,999+,서울 성동구 왕십리로 96,"['빵이 맛있어요', '특별한 메뉴가 있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210714_73%2F1626250757179TNtPK_JPEG%2FLq1U7VJl0NE1BEfyUGK8hxhl.jpg,"['담백식빵', '리치식빵', '허니러스크', '초코허니러스크']"
라프레플루트,"카페,디저트",999+,서울 성동구 서울숲2길 8-8 2층,"['디저트가 맛있어요', '특별한 메뉴가 있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230330_63%2F1680162893305ywvap_JPEG%2F46AC768E-1631-4D68-9DEF-AA588B71D315.jpeg,['딸기디저트']
어니언 성수,"카페,디저트",999+,서울 성동구 아차산로9길 8 어니언,"['디저트가 맛있어요', '커피가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230612_255%2F1686562488552F0Omh_PNG%2FLOGO.png,"['에스프레소(Espresso)', '아메리카노(Americano)', '카페라떼(Cafe latte)', '카푸치노(Cappuccino)']"
체다앤올리,"카페,디저트",999+,서울 성동구 서울숲2길 32-14 갤러리아포레 상가 102동 113호,"['디저트가 맛있어요', '커피가 맛있어요', '음료가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230912_48%2F1694507223586Ny6Xj_JPEG%2F3779-28670-28006.jpg,"['죠리퐁라떼', '칠리쉬림프샌드위치', '연어아보카도 샐러드', '그릴가지토마토 파니니']"
피넛버터바나나,"카페,디저트",999+,"서울 성동구 아차산로7길 15-8 1층,2층","['디저트가 맛있어요', '인테리어가 멋져요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230624_71%2F168758472003549Uor_PNG%2F%25B4%25EB%25C1%25F6_3.png,"['피버바 스무디', '피버바 토스트', '바나나푸딩 토스트', '피버바 호떡']"
LOOOP 루프 베이커리 카페,카페,999+,서울 성동구 연무장5길 9-13 1층,"['디저트가 맛있어요', '커피가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210204_132%2F1612401052054jNQrj_JPEG%2FUs25SflmsGpHRhS2k3yykTdL.jpg,"['아메리카노', '루프라떼', '에스프레소', '라떼']"
묘사서울,카페,999+,서울 성동구 서울숲2길 2 2층,"['디저트가 맛있어요', '특별한 메뉴가 있어요', '음료가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231020_8%2F1697777771679YsKHa_JPEG%2F01.jpg,"['플랫 화이트', '뽕따 라떼', '호랑이 모나카', '원숭이 모나카']"
브라우터,카페,455,서울 성동구 왕십리로14길 28-21 지상 1~4층,"['디저트가 맛있어요', '커피가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230726_56%2F1690330858252MU2vb_JPEG%2F1-1.%25BA%25EA%25B6%25F3%25BF%25EC%25C5%25CD_%25BF%25DC%25BA%25CE%25C0%25FC%25B0%25E6.jpg,"['아보카도 에그 샌드위치', '애플 브리치즈 샌드위치', '크림 브륄레 페이지', '밀크크림페이지']"
누데이크 성수,"카페,디저트",999+,서울 성동구 성수이로7길 26 1층,['리뷰 참여자가 10명이 되지 않습니다.'],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220805_110%2F1659686316773D5xW5_JPEG%2FKakaoTalk_20220802_143532665_03.jpg,"['PEAK 피크', 'BIRTH 벌스', 'PEAK SMALL 피크 스몰', 'WHITE PEAK.S 화이트피크스몰']"
LOWIDE 서울숲,"카페,디저트",999+,서울 성동구 서울숲2길 22-1,"['디저트가 맛있어요', '커피가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210630_37%2F16250468775945BKbX_JPEG%2F72TE2zIoIwsNg_yguCvtEQU_.jpg,"['로우 라떼', '와이드 라떼', '서머에이드', '아메리카노']"
러프러프,"카페,디저트",999+,서울 성동구 연무장길 81 401호,"['디저트가 맛있어요', '인테리어가 멋져요', '커피가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211115_56%2F16369578053049OVmi_JPEG%2FKakaoTalk_20211115_151031492_03.jpg,"['러프유니벌시티', '딸기크럼블치즈케이크', '흑임자치즈케이크', '발로나칩치즈케이크']"
플디 성수점,"카페,디저트",999+,서울 성동구 상원길 44 2층,"['디저트가 맛있어요', '친절해요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200518_123%2F1589767231533bjW5U_JPEG%2FMtKpYObQAlNEHzaFoJXoCYs2.jpeg.jpg,"['크리스마스 케이크', '프리미엄 클래식 딸기 케이크', '다크초코 레밍턴 케이크(겨울베스트)', 'Ttalgittalgi(겨울시그니처)']"
코끼리베이글 성수,베이커리,999+,서울 성동구 성수이로26길 17 (성수동2가) 1층,"['빵이 맛있어요', '특별한 메뉴가 있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzExMTZfODIg%2FMDAxNzAwMTQwNzM2ODY3.1mLxLQ8n3tlctW53uOZisqu_3nV_mMh2gAfhk84JHKkg.Sj79TY_crvPpgN3w5yLyQTiYYH4kDE4OgeinxLcOQRwg.JPEG.precious1362%2FIMG_0508.jpeg,"['아메리카노', '카페라떼', '우 유', '햄치즈']"
맥파이앤타이거 성수티룸,"카페,디저트",562,서울 성동구 성수이로 97 5층,"['차가 맛있어요', '인테리어가 멋져요', '뷰가 좋아요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230603_178%2F1685798927164vcyAe_JPEG%2FDSC02992.jpg,"['Single Origin Tea', '말차&팥 바스크 치즈케이크', '바스크 치즈케이크', '운남홍차 파운드']"
뜨아아아커피집,"카페,디저트",999+,서울 성동구 고산자로12길 1-1,"['인테리어가 멋져요', '커피가 맛있어요', '음료가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180805_38%2F15334529601992aYVM_JPEG%2FkmfYNQ3bQp4BEFra8n98-PTc.jpeg.jpg,"['아메리카노', '카푸치노', '카페라떼', '카페모카']"
블루보틀 성수 카페,블루보틀,999+,서울 성동구 아차산로 7 케이티링커스,"['커피가 맛있어요', '친절해요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210826_300%2F1629941815164fGmMH_JPEG%2F7RVvxdUxYs3VdVxdSJWXZYuO.jpg,"['지브랄타', '블렌드 (드립)', '싱글 오리진 (드립)', '놀라']"
커피냅로스터스 성수,"카페,디저트",36,서울 성동구 성수일로4길 35-11 커피냅로스터스 성수,"['커피가 맛있어요', '디저트가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231004_169%2F1696374162543HV2rr_JPEG%2FDSCF4170.jpeg,['cafe latte']
뵈르뵈르,아이스크림,547,서울 성동구 연무장7길 8,"['디저트가 맛있어요', '특별한 메뉴가 있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230814_171%2F1692019540313b4SYh_JPEG%2FIMG_7957.jpeg,"['싱글', '더블', '트리플', '쿼드러플']"
구욱희씨 서울숲 본점,"카페,디저트",999+,"서울 성동구 서울숲4길 12-22 1, 2층","['디저트가 맛있어요', '인테리어가 멋져요', '특별한 메뉴가 있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20231110_225%2F1699586065878yKQ5W_JPEG%2F3d20f5c7-7f77-11ee-9a63-a0369ffdb4b0_03.jpg,"['쑥 스콘(박세리 Pick 쿠키)', '쑥떡쑥떡', '앙버터스콘', '이정도는 약과지']"
실버리,"카페,디저트",154,서울 성동구 서울숲4길 26 2층,"['인테리어가 멋져요', '커피가 맛있어요', '디저트가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231005_63%2F1696488349562cVEkX_JPEG%2FIMG_6063.jpeg,"['애플 파이', '자바이오네', '솔티 카라멜 판나코타', '무화과크림치즈 휘낭시에']"
페로몬,"카페,디저트",116,서울 성동구 상원2길 5 3층,"['디저트가 맛있어요', '커피가 맛있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230603_181%2F1685796959562k6JyV_JPEG%2F4BFFC1CB-5337-47EE-B8C0-87D7575BECB5.jpeg,"['홀케이크(문의:인스타그램 DM💌)', '머랭치즈케이크', '페로몬커피', '런던포그']"
5to7,"카페,디저트",999+,서울 성동구 서울숲2길 44-13 1층,"['디저트가 맛있어요', '커피가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fvideo-phinf.pstatic.net%2F20231110_158%2F1699586801566dICWP_JPEG%2Ff36ffe3a-7f78-11ee-8ba9-d4f5ef5906a4_03.jpg,"['펄 크림브륄레 수플레', '과일 수플레', '말차 수플레', '티라미수 수플레']"
온더,베이커리,771,서울 성동구 광나루로 315 1층,"['빵이 맛있어요', '특별한 메뉴가 있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230518_65%2F1684409511608pOaxB_PNG%2F20230518_202905.png,"['Take Away !', 'Americano', 'Cafe Latte', 'Tahiti Vanilla Latte']"
로우키,카페,999+,"서울 성동구 연무장3길 6 1층, B1층","['커피가 맛있어요', '친절해요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200604_220%2F1591227884793KnIjk_JPEG%2Fnputmu3dGnG_-QwIZ8JoM8RP.jpeg.jpg,"['에스프레소', '아메리카노', '카페라떼', '바닐라라떼']"
레인리포트 크루아상,"카페,디저트",999+,"서울 성동구 성수이로16길 32 주3 1, 2층","['디저트가 맛있어요', '커피가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231017_165%2F1697504680804bGoXA_JPEG%2FKakaoTalk_20231017_094828326.jpg,"['레인드랍 엑스트라 버터', '레인보우 밀크', '다크클라우드 트러플', '선셋 블러드 오렌지']"
치카성수,케이크전문,999+,서울 성동구 뚝섬로1가길 14 1층,"['디저트가 맛있어요', '특별한 메뉴가 있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230106_271%2F1672990610306SK1Yl_JPEG%2F%25C4%25A1%25C4%25AB%25BC%25BA%25BC%25F6-%25C0%25CC%25BD%25C2%25C7%25D1_020.jpg,"['땅콩크림라떼', '미니케이크', '홀케이크', '아메리카노']"
에이투비 Cafe&Bar,"카페,디저트",999+,서울 성동구 아차산로 135 2층,"['커피가 맛있어요', '디저트가 맛있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230704_30%2F16884505507263gHFR_JPEG%2FDSCF3004.jpg,"['바나나 브륄레 콜드미수', '헌터라떼', '칵테일 3+1', '피곶치']"
디플랫 성수,"카페,디저트",946,서울 성동구 연무장길 90 1층,"['커피가 맛있어요', '인테리어가 멋져요', '디저트가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220617_183%2F1655428340389cD5Mn_JPEG%2FD05A1670.,"['아이스크림 라떼', '드립커피', '아메리카노', '카페라떼']"
테디스오븐,"카페,디저트",999+,서울 성동구 서울숲2길 43 (성수동1 가) 1층,"['디저트가 맛있어요', '인테리어가 멋져요', '커피가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMzExMjhfMTUy%2FMDAxNzAxMTQ0MTQ3NTM3.HGohLUYCPE1CiofQfEVEkcteZEgjUq8Z3_fi5TdGUWUg.gwnF0lAAw_2czuvItnSpl1TM3S7-7MyCnr96HNnjDe8g.JPEG.jj2onggg%2FIMG_9949.,"['아메리카노', '카페라떼']"
텅 성수 스페이스,"카페,디저트",999+,서울 성동구 성수이로 82 2층,"['인테리어가 멋져요', '디저트가 맛있어요', '커피가 맛있어요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220708_58%2F16572749860873wdJU_JPEG%2FDSC06822%25C5%25A9%25B1%25E2%25BA%25AF%25C8%25AF.,"['텅 케이크(Signature)', '이모지 케이크(FRUIT)', '이모지 케이크(MATCHA)', '쉘린 에클라']"
발렁스,"카페,디저트",877,서울 성동구 성수일로4길 49 1층 발렁스,"['디저트가 맛있어요', '특별한 메뉴가 있어요', '친절해요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210315_158%2F1615792715129CxE8h_JPEG%2FY3HMj8oE5hmTGvJnGFI5D1PZ.jpeg.jpg,"['피스타시에', '투몬', '금다래']"
봉땅 서울숲점,베이커리,655,서울 성동구 서울숲6길 16-1 1층 봉땅,"['빵이 맛있어요', '특별한 메뉴가 있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231026_69%2F1698291847184SKWUc_JPEG%2FC7D5B7E9-14F2-4885-8535-A7B3FB9C171B.jpeg,"['수제 헤이즐넛 라뗴', '아메리카노', '솔트크림 라떼', '솔트크림 아메리카노']"
프롤라,"카페,디저트",999+,서울 성동구 연무장17길 5 1층,"['커피가 맛있어요', '특별한 메뉴가 있어요', '인테리어가 멋져요']",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230911_267%2F16944208169601WOPR_JPEG%2F230530_Frolla0839.jpg,"['Truffle parma', '11.Pop.Of.Italy', 'Americano', 'Latte e Menta (only ICE)']"
